SubjectID Age Gender ExpGroup Trial firstTarget secondTarget Position RT lengthDraw lengthPercentage
23 18 female 0 1 2 4 1 1.963861e-002 131 2.183333e-001
23 18 female 0 2 1 3 2 1.655578e-002 439 7.316667e-001
23 18 female 0 3 1 4 2 1.652107e-002 26 4.333333e-002
23 18 female 0 4 2 3 2 1.646221e-002 371 6.183333e-001
23 18 female 0 5 1 2 2 1.651714e-002 -80 -1.333333e-001
23 18 female 0 6 2 3 2 1.642206e-002 398 6.633333e-001
23 18 female 0 7 1 2 1 1.652288e-002 71 1.183333e-001
23 18 female 0 8 1 2 1 1.655005e-002 60 1.000000e-001
23 18 female 0 9 1 4 1 1.646553e-002 -31 -5.166667e-002
23 18 female 0 10 2 4 2 1.644047e-002 98 1.633333e-001
23 18 female 0 11 2 3 1 1.641602e-002 -308 -5.133333e-001
23 18 female 0 12 1 4 1 1.650356e-002 -44 -7.333333e-002
23 18 female 0 13 2 4 2 1.642115e-002 147 2.450000e-001
23 18 female 0 14 1 2 2 1.655850e-002 -47 -7.833333e-002
23 18 female 0 15 3 4 1 1.646221e-002 205 3.416667e-001
23 18 female 0 16 3 4 2 1.654310e-002 -159 -2.650000e-001
23 18 female 0 17 2 4 2 1.655427e-002 76 1.266667e-001
23 18 female 0 18 1 4 2 1.649782e-002 27 4.500000e-002
23 18 female 0 19 2 3 1 1.651352e-002 -313 -5.216667e-001
23 18 female 0 20 1 3 2 1.646704e-002 276 4.600000e-001
23 18 female 0 21 3 4 2 1.649511e-002 -264 -4.400000e-001
23 18 female 0 22 1 2 1 1.644319e-002 115 1.916667e-001
23 18 female 0 23 3 4 1 1.652227e-002 227 3.783333e-001
23 18 female 0 24 2 4 1 1.653797e-002 -128 -2.133333e-001
23 18 female 0 25 1 3 1 1.652982e-002 -262 -4.366667e-001
23 18 female 0 26 2 4 1 1.651412e-002 -178 -2.966667e-001
23 18 female 0 27 1 3 1 1.644560e-002 -266 -4.433333e-001
23 18 female 0 28 1 3 1 1.649571e-002 -338 -5.633333e-001
23 18 female 0 29 1 4 1 1.651714e-002 -38 -6.333333e-002
23 18 female 0 30 1 3 2 1.648545e-002 320 5.333333e-001
23 18 female 0 31 1 4 2 1.640002e-002 29 4.833333e-002
23 18 female 0 32 3 4 2 1.646402e-002 -120 -2.000000e-001
23 18 female 0 33 3 4 1 1.659200e-002 239 3.983333e-001
23 18 female 0 34 2 3 1 1.665388e-002 -448 -7.466667e-001
23 18 female 0 35 1 2 2 1.644259e-002 -105 -1.750000e-001
23 18 female 0 36 2 3 2 1.647669e-002 389 6.483333e-001
subjectID age gender expGroup selfTogood selfTobad selfTonormal goodTobad goodTonormal badTonormal goodToSelf badToSelf normalToSelf badTogood normalTogood normalTobad
23 18 female 0 82 -2.886667e+002 -3.766667e+001 -3.563333e+002 -5.833333e+001 2.236667e+002 -7.733333e+001 345 2.733333e+001 386 107 -181
